sample	stat	space	simu	reference	motus3	metaphlan4	metaphlan3	kraken2
SAMEA2467033	Kept_abundance	gtdb207	refKrak	1.0	0.9985658832489476	1.0	1.0	1.0000000000000002
SAMEA2467033	Kept_mOTUs	gtdb207	refKrak	432.0	388.0	310.0	160.0	591.0
SAMEA2467033	Raw_mOTUs	gtdb207	refKrak	432.0	391.0	310.0	160.0	591.0
SAMEA2467033	Lost_mOTUs	gtdb207	refKrak	0.0	3.0	0.0	0.0	0.0
SAMEA2467033	Lost_abundance	gtdb207	refKrak	0.0	0.0014341167510525	0.0	0.0	-2.220446049250313e-16
SAMEA2467033	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0076726342710997	0.0	0.0	0.0
SAMEA3136625	Kept_abundance	gtdb207	refKrak	1.0	0.9988529610341772	0.9999999999999998	0.9999999999999998	1.0000000000000002
SAMEA3136625	Kept_mOTUs	gtdb207	refKrak	454.0	460.0	367.0	168.0	843.0
SAMEA3136625	Raw_mOTUs	gtdb207	refKrak	454.0	463.0	367.0	168.0	843.0
SAMEA3136625	Lost_mOTUs	gtdb207	refKrak	0.0	3.0	0.0	0.0	0.0
SAMEA3136625	Lost_abundance	gtdb207	refKrak	1.1102230246251563e-16	0.0011470389658227	2.220446049250313e-16	2.220446049250313e-16	-2.220446049250313e-16
SAMEA3136625	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0064794816414686	0.0	0.0	0.0
SAMEA3136630	Kept_abundance	gtdb207	refKrak	1.0	0.998763930153454	1.0	1.0000000000000002	0.9999999999999998
SAMEA3136630	Kept_mOTUs	gtdb207	refKrak	564.0	543.0	465.0	138.0	673.0
SAMEA3136630	Raw_mOTUs	gtdb207	refKrak	564.0	545.0	465.0	138.0	673.0
SAMEA3136630	Lost_mOTUs	gtdb207	refKrak	0.0	2.0	0.0	0.0	0.0
SAMEA3136630	Lost_abundance	gtdb207	refKrak	0.0	0.0012360698465458	1.1102230246251563e-16	-2.220446049250313e-16	2.220446049250313e-16
SAMEA3136630	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0036697247706422	0.0	0.0	0.0
SAMEA3136709	Kept_abundance	gtdb207	refKrak	1.0	0.9996939752162616	1.0	1.0	1.0
SAMEA3136709	Kept_mOTUs	gtdb207	refKrak	367.0	377.0	312.0	139.0	911.0
SAMEA3136709	Raw_mOTUs	gtdb207	refKrak	367.0	378.0	312.0	139.0	911.0
SAMEA3136709	Lost_mOTUs	gtdb207	refKrak	0.0	1.0	0.0	0.0	0.0
SAMEA3136709	Lost_abundance	gtdb207	refKrak	0.0	0.0003060247837384	0.0	0.0	1.1102230246251563e-16
SAMEA3136709	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0026455026455026	0.0	0.0	0.0
SAMEA3136649	Kept_abundance	gtdb207	refKrak	1.0	1.0	1.0	1.0	1.0
SAMEA3136649	Kept_mOTUs	gtdb207	refKrak	206.0	190.0	172.0	75.0	383.0
SAMEA3136649	Raw_mOTUs	gtdb207	refKrak	206.0	190.0	172.0	75.0	383.0
SAMEA3136649	Lost_mOTUs	gtdb207	refKrak	0.0	0.0	0.0	0.0	0.0
SAMEA3136649	Lost_abundance	gtdb207	refKrak	1.1102230246251563e-16	0.0	0.0	0.0	1.1102230246251563e-16
SAMEA3136649	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0	0.0	0.0	0.0
SAMEA2466967	Kept_abundance	gtdb207	refKrak	1.0	1.0	1.0	1.0	0.9999999999999998
SAMEA2466967	Kept_mOTUs	gtdb207	refKrak	451.0	435.0	384.0	148.0	626.0
SAMEA2466967	Raw_mOTUs	gtdb207	refKrak	451.0	435.0	384.0	148.0	626.0
SAMEA2466967	Lost_mOTUs	gtdb207	refKrak	0.0	0.0	0.0	0.0	0.0
SAMEA2466967	Lost_abundance	gtdb207	refKrak	0.0	0.0	0.0	0.0	2.220446049250313e-16
SAMEA2466967	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0	0.0	0.0	0.0
SAMEA3136656	Kept_abundance	gtdb207	refKrak	0.9999999999999998	0.9996406475357822	1.0	1.0	1.0
SAMEA3136656	Kept_mOTUs	gtdb207	refKrak	445.0	406.0	342.0	161.0	552.0
SAMEA3136656	Raw_mOTUs	gtdb207	refKrak	445.0	407.0	342.0	161.0	552.0
SAMEA3136656	Lost_mOTUs	gtdb207	refKrak	0.0	1.0	0.0	0.0	0.0
SAMEA3136656	Lost_abundance	gtdb207	refKrak	2.220446049250313e-16	0.0003593524642178	0.0	0.0	0.0
SAMEA3136656	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0024570024570024	0.0	0.0	0.0
SAMEA2467048	Kept_abundance	gtdb207	refKrak	1.0	0.9996083880563033	1.0	1.0	1.0
SAMEA2467048	Kept_mOTUs	gtdb207	refKrak	503.0	432.0	366.0	168.0	611.0
SAMEA2467048	Raw_mOTUs	gtdb207	refKrak	503.0	433.0	366.0	168.0	611.0
SAMEA2467048	Lost_mOTUs	gtdb207	refKrak	0.0	1.0	0.0	0.0	0.0
SAMEA2467048	Lost_abundance	gtdb207	refKrak	0.0	0.0003916119436968	0.0	0.0	0.0
SAMEA2467048	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0023094688221709	0.0	0.0	0.0
SAMEA2466910	Kept_abundance	gtdb207	refKrak	1.0	0.9995400100833218	1.0	1.0	1.0
SAMEA2466910	Kept_mOTUs	gtdb207	refKrak	748.0	655.0	555.0	203.0	808.0
SAMEA2466910	Raw_mOTUs	gtdb207	refKrak	748.0	657.0	555.0	203.0	808.0
SAMEA2466910	Lost_mOTUs	gtdb207	refKrak	0.0	2.0	0.0	0.0	0.0
SAMEA2466910	Lost_abundance	gtdb207	refKrak	0.0	0.0004599899166781	0.0	0.0	0.0
SAMEA2466910	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0030441400304414	0.0	0.0	0.0
SAMEA2466928	Kept_abundance	gtdb207	refKrak	1.0	0.9992041783365384	1.0	1.0000000000000002	1.0
SAMEA2466928	Kept_mOTUs	gtdb207	refKrak	587.0	446.0	350.0	141.0	603.0
SAMEA2466928	Raw_mOTUs	gtdb207	refKrak	587.0	448.0	350.0	141.0	603.0
SAMEA2466928	Lost_mOTUs	gtdb207	refKrak	0.0	2.0	0.0	0.0	0.0
SAMEA2466928	Lost_abundance	gtdb207	refKrak	0.0	0.0007958216634614	0.0	-2.220446049250313e-16	0.0
SAMEA2466928	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0044642857142857	0.0	0.0	0.0
SAMEA3136767	Kept_abundance	gtdb207	refKrak	1.0	0.9990583931958408	1.0	1.0	1.0
SAMEA3136767	Kept_mOTUs	gtdb207	refKrak	465.0	411.0	358.0	144.0	772.0
SAMEA3136767	Raw_mOTUs	gtdb207	refKrak	465.0	413.0	358.0	144.0	772.0
SAMEA3136767	Lost_mOTUs	gtdb207	refKrak	0.0	2.0	0.0	0.0	0.0
SAMEA3136767	Lost_abundance	gtdb207	refKrak	0.0	0.0009416068041593	1.1102230246251563e-16	1.1102230246251563e-16	0.0
SAMEA3136767	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0048426150121065	0.0	0.0	0.0
SAMEA3136723	Kept_abundance	gtdb207	refKrak	1.0	1.0	0.9999999999999998	1.0000000000000002	1.0
SAMEA3136723	Kept_mOTUs	gtdb207	refKrak	592.0	507.0	453.0	192.0	753.0
SAMEA3136723	Raw_mOTUs	gtdb207	refKrak	592.0	507.0	453.0	192.0	753.0
SAMEA3136723	Lost_mOTUs	gtdb207	refKrak	0.0	0.0	0.0	0.0	0.0
SAMEA3136723	Lost_abundance	gtdb207	refKrak	1.1102230246251563e-16	1.1102230246251563e-16	2.220446049250313e-16	-2.220446049250313e-16	0.0
SAMEA3136723	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0	0.0	0.0	0.0
SAMEA3136696	Kept_abundance	gtdb207	refKrak	1.0	0.9983105665335572	1.0	1.0	1.0
SAMEA3136696	Kept_mOTUs	gtdb207	refKrak	513.0	449.0	393.0	152.0	927.0
SAMEA3136696	Raw_mOTUs	gtdb207	refKrak	513.0	452.0	393.0	152.0	927.0
SAMEA3136696	Lost_mOTUs	gtdb207	refKrak	0.0	3.0	0.0	0.0	0.0
SAMEA3136696	Lost_abundance	gtdb207	refKrak	0.0	0.0016894334664427	0.0	0.0	0.0
SAMEA3136696	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0066371681415929	0.0	0.0	0.0
SAMEA3136736	Kept_abundance	gtdb207	refKrak	1.0	0.9999999999999998	0.9999999999999998	1.0	1.0
SAMEA3136736	Kept_mOTUs	gtdb207	refKrak	444.0	410.0	361.0	144.0	616.0
SAMEA3136736	Raw_mOTUs	gtdb207	refKrak	444.0	410.0	361.0	144.0	616.0
SAMEA3136736	Lost_mOTUs	gtdb207	refKrak	0.0	0.0	0.0	0.0	0.0
SAMEA3136736	Lost_abundance	gtdb207	refKrak	0.0	2.220446049250313e-16	2.220446049250313e-16	0.0	0.0
SAMEA3136736	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0	0.0	0.0	0.0
SAMEA2466939	Kept_abundance	gtdb207	refKrak	1.0	0.9994117223132926	1.0	1.0	1.0
SAMEA2466939	Kept_mOTUs	gtdb207	refKrak	616.0	571.0	505.0	158.0	762.0
SAMEA2466939	Raw_mOTUs	gtdb207	refKrak	616.0	573.0	505.0	158.0	762.0
SAMEA2466939	Lost_mOTUs	gtdb207	refKrak	0.0	2.0	0.0	0.0	0.0
SAMEA2466939	Lost_abundance	gtdb207	refKrak	0.0	0.0005882776867074	0.0	0.0	0.0
SAMEA2466939	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0034904013961605	0.0	0.0	0.0
SAMEA2466997	Kept_abundance	gtdb207	refKrak	0.9999999999999996	0.9994844276101764	1.0	1.0	1.0
SAMEA2466997	Kept_mOTUs	gtdb207	refKrak	658.0	553.0	467.0	168.0	752.0
SAMEA2466997	Raw_mOTUs	gtdb207	refKrak	658.0	554.0	467.0	168.0	752.0
SAMEA2466997	Lost_mOTUs	gtdb207	refKrak	0.0	1.0	0.0	0.0	0.0
SAMEA2466997	Lost_abundance	gtdb207	refKrak	3.3306690738754696e-16	0.0005155723898234	0.0	0.0	0.0
SAMEA2466997	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0018050541516245	0.0	0.0	0.0
SAMEA2466899	Kept_abundance	gtdb207	refKrak	1.0	0.9980424707104312	1.0	1.0	0.9999999999999998
SAMEA2466899	Kept_mOTUs	gtdb207	refKrak	654.0	584.0	519.0	197.0	779.0
SAMEA2466899	Raw_mOTUs	gtdb207	refKrak	654.0	589.0	519.0	197.0	779.0
SAMEA2466899	Lost_mOTUs	gtdb207	refKrak	0.0	5.0	0.0	0.0	0.0
SAMEA2466899	Lost_abundance	gtdb207	refKrak	0.0	0.0019575292895688	1.1102230246251563e-16	0.0	2.220446049250313e-16
SAMEA2466899	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0084889643463497	0.0	0.0	0.0
SAMEA2467025	Kept_abundance	gtdb207	refKrak	1.0	0.9997775361963044	1.0	0.9999999999999998	1.0
SAMEA2467025	Kept_mOTUs	gtdb207	refKrak	597.0	554.0	493.0	185.0	763.0
SAMEA2467025	Raw_mOTUs	gtdb207	refKrak	597.0	555.0	493.0	185.0	763.0
SAMEA2467025	Lost_mOTUs	gtdb207	refKrak	0.0	1.0	0.0	0.0	0.0
SAMEA2467025	Lost_abundance	gtdb207	refKrak	0.0	0.0002224638036956	0.0	2.220446049250313e-16	0.0
SAMEA2467025	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0018018018018018	0.0	0.0	0.0
SAMEA3136658	Kept_abundance	gtdb207	refKrak	1.0	0.9993294800199596	1.0	1.0	1.0000000000000002
SAMEA3136658	Kept_mOTUs	gtdb207	refKrak	650.0	606.0	529.0	194.0	866.0
SAMEA3136658	Raw_mOTUs	gtdb207	refKrak	650.0	608.0	529.0	194.0	866.0
SAMEA3136658	Lost_mOTUs	gtdb207	refKrak	0.0	2.0	0.0	0.0	0.0
SAMEA3136658	Lost_abundance	gtdb207	refKrak	0.0	0.0006705199800405	1.1102230246251563e-16	0.0	-2.220446049250313e-16
SAMEA3136658	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0032894736842105	0.0	0.0	0.0
SAMEA3136667	Kept_abundance	gtdb207	refKrak	1.0	1.0	1.0	1.0	1.0
SAMEA3136667	Kept_mOTUs	gtdb207	refKrak	489.0	477.0	409.0	166.0	665.0
SAMEA3136667	Raw_mOTUs	gtdb207	refKrak	489.0	477.0	409.0	166.0	665.0
SAMEA3136667	Lost_mOTUs	gtdb207	refKrak	0.0	0.0	0.0	0.0	0.0
SAMEA3136667	Lost_abundance	gtdb207	refKrak	0.0	1.1102230246251563e-16	0.0	0.0	0.0
SAMEA3136667	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0	0.0	0.0	0.0
SAMEA2466934	Kept_abundance	gtdb207	refKrak	1.0	0.999853388983944	1.0	1.0	1.0
SAMEA2466934	Kept_mOTUs	gtdb207	refKrak	563.0	532.0	474.0	185.0	747.0
SAMEA2466934	Raw_mOTUs	gtdb207	refKrak	563.0	533.0	474.0	185.0	747.0
SAMEA2466934	Lost_mOTUs	gtdb207	refKrak	0.0	1.0	0.0	0.0	0.0
SAMEA2466934	Lost_abundance	gtdb207	refKrak	0.0	0.0001466110160559	0.0	1.1102230246251563e-16	1.1102230246251563e-16
SAMEA2466934	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0018761726078799	0.0	0.0	0.0
SAMEA3136764	Kept_abundance	gtdb207	refKrak	1.0	0.9969938371584848	1.0	1.0	1.0
SAMEA3136764	Kept_mOTUs	gtdb207	refKrak	482.0	434.0	373.0	146.0	781.0
SAMEA3136764	Raw_mOTUs	gtdb207	refKrak	482.0	439.0	373.0	146.0	781.0
SAMEA3136764	Lost_mOTUs	gtdb207	refKrak	0.0	5.0	0.0	0.0	0.0
SAMEA3136764	Lost_abundance	gtdb207	refKrak	1.1102230246251563e-16	0.0030061628415153	0.0	0.0	0.0
SAMEA3136764	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0113895216400911	0.0	0.0	0.0
SAMEA2467023	Kept_abundance	gtdb207	refKrak	1.0	1.0	1.0	1.0	1.0
SAMEA2467023	Kept_mOTUs	gtdb207	refKrak	423.0	384.0	338.0	152.0	560.0
SAMEA2467023	Raw_mOTUs	gtdb207	refKrak	423.0	384.0	338.0	152.0	560.0
SAMEA2467023	Lost_mOTUs	gtdb207	refKrak	0.0	0.0	0.0	0.0	0.0
SAMEA2467023	Lost_abundance	gtdb207	refKrak	0.0	0.0	0.0	0.0	0.0
SAMEA2467023	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0	0.0	0.0	0.0
SAMEA3136672	Kept_abundance	gtdb207	refKrak	1.0	0.9982413558237508	1.0	1.0	1.0000000000000002
SAMEA3136672	Kept_mOTUs	gtdb207	refKrak	442.0	414.0	351.0	142.0	749.0
SAMEA3136672	Raw_mOTUs	gtdb207	refKrak	442.0	416.0	351.0	142.0	749.0
SAMEA3136672	Lost_mOTUs	gtdb207	refKrak	0.0	2.0	0.0	0.0	0.0
SAMEA3136672	Lost_abundance	gtdb207	refKrak	1.1102230246251563e-16	0.0017586441762491	0.0	0.0	-2.220446049250313e-16
SAMEA3136672	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0048076923076923	0.0	0.0	0.0
SAMEA3136631	Kept_abundance	gtdb207	refKrak	1.0	1.0	1.0	1.0000000000000002	1.0
SAMEA3136631	Kept_mOTUs	gtdb207	refKrak	407.0	384.0	347.0	143.0	556.0
SAMEA3136631	Raw_mOTUs	gtdb207	refKrak	407.0	384.0	347.0	143.0	556.0
SAMEA3136631	Lost_mOTUs	gtdb207	refKrak	0.0	0.0	0.0	0.0	0.0
SAMEA3136631	Lost_abundance	gtdb207	refKrak	0.0	0.0	0.0	-2.220446049250313e-16	1.1102230246251563e-16
SAMEA3136631	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0	0.0	0.0	0.0
SAMEA2466915	Kept_abundance	gtdb207	refKrak	1.0	0.998874782473428	1.0	0.9999999999999998	0.9999999999999998
SAMEA2466915	Kept_mOTUs	gtdb207	refKrak	355.0	356.0	296.0	124.0	520.0
SAMEA2466915	Raw_mOTUs	gtdb207	refKrak	355.0	358.0	296.0	124.0	520.0
SAMEA2466915	Lost_mOTUs	gtdb207	refKrak	0.0	2.0	0.0	0.0	0.0
SAMEA2466915	Lost_abundance	gtdb207	refKrak	0.0	0.0011252175265721	1.1102230246251563e-16	2.220446049250313e-16	2.220446049250313e-16
SAMEA2466915	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0055865921787709	0.0	0.0	0.0
SAMEA2466996	Kept_abundance	gtdb207	refKrak	1.0	0.9994928630987826	1.0	1.0	0.9999999999999998
SAMEA2466996	Kept_mOTUs	gtdb207	refKrak	638.0	580.0	522.0	215.0	782.0
SAMEA2466996	Raw_mOTUs	gtdb207	refKrak	638.0	582.0	522.0	215.0	782.0
SAMEA2466996	Lost_mOTUs	gtdb207	refKrak	0.0	2.0	0.0	0.0	0.0
SAMEA2466996	Lost_abundance	gtdb207	refKrak	0.0	0.0005071369012173	0.0	0.0	2.220446049250313e-16
SAMEA2466996	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0034364261168384	0.0	0.0	0.0
SAMEA2466913	Kept_abundance	gtdb207	refKrak	1.0	0.999417080568132	1.0	1.0	1.0
SAMEA2466913	Kept_mOTUs	gtdb207	refKrak	749.0	616.0	503.0	195.0	817.0
SAMEA2466913	Raw_mOTUs	gtdb207	refKrak	749.0	618.0	503.0	195.0	817.0
SAMEA2466913	Lost_mOTUs	gtdb207	refKrak	0.0	2.0	0.0	0.0	0.0
SAMEA2466913	Lost_abundance	gtdb207	refKrak	0.0	0.000582919431868	0.0	0.0	1.1102230246251563e-16
SAMEA2466913	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0032362459546925	0.0	0.0	0.0
SAMEA2466940	Kept_abundance	gtdb207	refKrak	0.9999999999999998	0.9992180392502698	1.0	1.0	1.0
SAMEA2466940	Kept_mOTUs	gtdb207	refKrak	786.0	661.0	543.0	212.0	1022.0
SAMEA2466940	Raw_mOTUs	gtdb207	refKrak	786.0	663.0	543.0	212.0	1022.0
SAMEA2466940	Lost_mOTUs	gtdb207	refKrak	0.0	2.0	0.0	0.0	0.0
SAMEA2466940	Lost_abundance	gtdb207	refKrak	2.220446049250313e-16	0.0007819607497302	0.0	1.1102230246251563e-16	0.0
SAMEA2466940	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0030165912518853	0.0	0.0	0.0
SAMEA3136694	Kept_abundance	gtdb207	refKrak	1.0	0.9996421857799456	1.0	1.0	1.0
SAMEA3136694	Kept_mOTUs	gtdb207	refKrak	581.0	550.0	482.0	165.0	763.0
SAMEA3136694	Raw_mOTUs	gtdb207	refKrak	581.0	552.0	482.0	165.0	763.0
SAMEA3136694	Lost_mOTUs	gtdb207	refKrak	0.0	2.0	0.0	0.0	0.0
SAMEA3136694	Lost_abundance	gtdb207	refKrak	0.0	0.0003578142200545	0.0	0.0	0.0
SAMEA3136694	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0036231884057971	0.0	0.0	0.0
SAMEA2466903	Kept_abundance	gtdb207	refKrak	1.0	0.9996742650778556	1.0	0.9999999999999998	0.9999999999999998
SAMEA2466903	Kept_mOTUs	gtdb207	refKrak	709.0	613.0	561.0	192.0	788.0
SAMEA2466903	Raw_mOTUs	gtdb207	refKrak	709.0	614.0	561.0	192.0	788.0
SAMEA2466903	Lost_mOTUs	gtdb207	refKrak	0.0	1.0	0.0	0.0	0.0
SAMEA2466903	Lost_abundance	gtdb207	refKrak	0.0	0.0003257349221444	0.0	2.220446049250313e-16	2.220446049250313e-16
SAMEA2466903	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.001628664495114	0.0	0.0	0.0
SAMEA3136650	Kept_abundance	gtdb207	refKrak	1.0	0.9998009270243828	0.9999999999999998	0.9999999999999996	1.0000000000000002
SAMEA3136650	Kept_mOTUs	gtdb207	refKrak	288.0	270.0	231.0	93.0	429.0
SAMEA3136650	Raw_mOTUs	gtdb207	refKrak	288.0	271.0	231.0	93.0	429.0
SAMEA3136650	Lost_mOTUs	gtdb207	refKrak	0.0	1.0	0.0	0.0	0.0
SAMEA3136650	Lost_abundance	gtdb207	refKrak	0.0	0.0001990729756171	2.220446049250313e-16	3.3306690738754696e-16	-2.220446049250313e-16
SAMEA3136650	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.003690036900369	0.0	0.0	0.0
SAMEA3136697	Kept_abundance	gtdb207	refKrak	1.0000000000000002	1.0	1.0	0.9999999999999998	1.0
SAMEA3136697	Kept_mOTUs	gtdb207	refKrak	518.0	467.0	416.0	160.0	660.0
SAMEA3136697	Raw_mOTUs	gtdb207	refKrak	518.0	467.0	416.0	160.0	660.0
SAMEA3136697	Lost_mOTUs	gtdb207	refKrak	0.0	0.0	0.0	0.0	0.0
SAMEA3136697	Lost_abundance	gtdb207	refKrak	-2.220446049250313e-16	1.1102230246251563e-16	0.0	2.220446049250313e-16	1.1102230246251563e-16
SAMEA3136697	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0	0.0	0.0	0.0
SAMEA2466898	Kept_abundance	gtdb207	refKrak	1.0	1.0000000000000002	0.9999999999999998	1.0	1.0000000000000002
SAMEA2466898	Kept_mOTUs	gtdb207	refKrak	509.0	503.0	435.0	159.0	725.0
SAMEA2466898	Raw_mOTUs	gtdb207	refKrak	509.0	503.0	435.0	159.0	725.0
SAMEA2466898	Lost_mOTUs	gtdb207	refKrak	0.0	0.0	0.0	0.0	0.0
SAMEA2466898	Lost_abundance	gtdb207	refKrak	0.0	-2.220446049250313e-16	2.220446049250313e-16	0.0	-2.220446049250313e-16
SAMEA2466898	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0	0.0	0.0	0.0
SAMEA3136678	Kept_abundance	gtdb207	refKrak	1.0	0.9995548985032012	1.0	1.0	1.0
SAMEA3136678	Kept_mOTUs	gtdb207	refKrak	371.0	331.0	289.0	129.0	595.0
SAMEA3136678	Raw_mOTUs	gtdb207	refKrak	371.0	332.0	289.0	129.0	595.0
SAMEA3136678	Lost_mOTUs	gtdb207	refKrak	0.0	1.0	0.0	0.0	0.0
SAMEA3136678	Lost_abundance	gtdb207	refKrak	0.0	0.0004451014967987	0.0	0.0	1.1102230246251563e-16
SAMEA3136678	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.003012048192771	0.0	0.0	0.0
SAMEA3136642	Kept_abundance	gtdb207	refKrak	1.0	0.99921254608418	1.0	1.0	1.0
SAMEA3136642	Kept_mOTUs	gtdb207	refKrak	694.0	647.0	557.0	170.0	809.0
SAMEA3136642	Raw_mOTUs	gtdb207	refKrak	694.0	649.0	557.0	170.0	809.0
SAMEA3136642	Lost_mOTUs	gtdb207	refKrak	0.0	2.0	0.0	0.0	0.0
SAMEA3136642	Lost_abundance	gtdb207	refKrak	0.0	0.0007874539158199	0.0	0.0	1.1102230246251563e-16
SAMEA3136642	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0030816640986132	0.0	0.0	0.0
SAMEA2467036	Kept_abundance	gtdb207	refKrak	1.0	1.0	1.0	1.0	1.0
SAMEA2467036	Kept_mOTUs	gtdb207	refKrak	725.0	654.0	571.0	212.0	829.0
SAMEA2467036	Raw_mOTUs	gtdb207	refKrak	725.0	654.0	571.0	212.0	829.0
SAMEA2467036	Lost_mOTUs	gtdb207	refKrak	0.0	0.0	0.0	0.0	0.0
SAMEA2467036	Lost_abundance	gtdb207	refKrak	1.1102230246251563e-16	0.0	0.0	1.1102230246251563e-16	1.1102230246251563e-16
SAMEA2467036	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0	0.0	0.0	0.0
SAMEA3136740	Kept_abundance	gtdb207	refKrak	1.0	0.9996600988671416	1.0	1.0	1.0
SAMEA3136740	Kept_mOTUs	gtdb207	refKrak	520.0	450.0	389.0	175.0	672.0
SAMEA3136740	Raw_mOTUs	gtdb207	refKrak	520.0	451.0	389.0	175.0	672.0
SAMEA3136740	Lost_mOTUs	gtdb207	refKrak	0.0	1.0	0.0	0.0	0.0
SAMEA3136740	Lost_abundance	gtdb207	refKrak	0.0	0.0003399011328584	0.0	1.1102230246251563e-16	0.0
SAMEA3136740	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0022172949002217	0.0	0.0	0.0
SAMEA2466980	Kept_abundance	gtdb207	refKrak	1.0	1.0	0.9999999999999998	1.0	1.0000000000000002
SAMEA2466980	Kept_mOTUs	gtdb207	refKrak	435.0	413.0	379.0	166.0	772.0
SAMEA2466980	Raw_mOTUs	gtdb207	refKrak	435.0	413.0	379.0	166.0	772.0
SAMEA2466980	Lost_mOTUs	gtdb207	refKrak	0.0	0.0	0.0	0.0	0.0
SAMEA2466980	Lost_abundance	gtdb207	refKrak	0.0	0.0	2.220446049250313e-16	1.1102230246251563e-16	-2.220446049250313e-16
SAMEA2466980	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0	0.0	0.0	0.0
SAMEA3136748	Kept_abundance	gtdb207	refKrak	1.0	1.0	1.0	1.0	1.0
SAMEA3136748	Kept_mOTUs	gtdb207	refKrak	387.0	376.0	316.0	139.0	640.0
SAMEA3136748	Raw_mOTUs	gtdb207	refKrak	387.0	376.0	316.0	139.0	640.0
SAMEA3136748	Lost_mOTUs	gtdb207	refKrak	0.0	0.0	0.0	0.0	0.0
SAMEA3136748	Lost_abundance	gtdb207	refKrak	0.0	0.0	0.0	0.0	1.1102230246251563e-16
SAMEA3136748	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0	0.0	0.0	0.0
SAMEA3136732	Kept_abundance	gtdb207	refKrak	1.0	0.9949352940818452	1.0	1.0	1.0
SAMEA3136732	Kept_mOTUs	gtdb207	refKrak	600.0	553.0	501.0	182.0	785.0
SAMEA3136732	Raw_mOTUs	gtdb207	refKrak	600.0	556.0	501.0	182.0	785.0
SAMEA3136732	Lost_mOTUs	gtdb207	refKrak	0.0	3.0	0.0	0.0	0.0
SAMEA3136732	Lost_abundance	gtdb207	refKrak	0.0	0.0050647059181547	1.1102230246251563e-16	0.0	0.0
SAMEA3136732	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0053956834532374	0.0	0.0	0.0
SAMEA3136655	Kept_abundance	gtdb207	refKrak	1.0	0.9996210960537554	1.0	1.0	0.9999999999999998
SAMEA3136655	Kept_mOTUs	gtdb207	refKrak	375.0	337.0	282.0	138.0	717.0
SAMEA3136655	Raw_mOTUs	gtdb207	refKrak	375.0	339.0	282.0	138.0	717.0
SAMEA3136655	Lost_mOTUs	gtdb207	refKrak	0.0	2.0	0.0	0.0	0.0
SAMEA3136655	Lost_abundance	gtdb207	refKrak	0.0	0.0003789039462446	0.0	0.0	2.220446049250313e-16
SAMEA3136655	Lost_mOTUs_frac	gtdb207	refKrak	0.0	0.0058997050147492	0.0	0.0	0.0
SAMEA2466904	Kept_abundance	gtdb207	refKrak	1.0000000000000002	0.999198101847516	1.0	0.9999999999999998	1.0
SAMEA2466904	Kept_mOTUs	gtdb207	refKrak	667.0	604.0	546.0	203.0	820.0
SAMEA2466904	Raw_mOTUs	gtdb207	refKrak	667.0	607.0	546.0	203.0	820.0
SAMEA2466904	Lost_mOTUs	gtdb207	refKrak	0.0	3.0	0.0	0.0	0.0
