#mpa_v31_CHOCOPhlAn_201901
clade_name	NCBI_tax_id	SAMEA3178944	SAMEA3178943	SAMEA3178942	SAMEA3178941	SAMEA3178940	SAMEA3178939	SAMEA3178938	SAMEA3178937	SAMEA3178936	SAMEA3136769	SAMEA3136768	SAMEA3136767	SAMEA3136766	SAMEA3136765	SAMEA3136764	SAMEA3136763	SAMEA3136762	SAMEA3136761	SAMEA3136760	SAMEA3136759	SAMEA3136758	SAMEA3136757	SAMEA3136756	SAMEA3136755	SAMEA3136754	SAMEA3136753	SAMEA3136752	SAMEA3136751	SAMEA3136750	SAMEA3136749	SAMEA3136748	SAMEA3136747	SAMEA3136746	SAMEA3136745	SAMEA3136744	SAMEA3136743	SAMEA3136742	SAMEA3136741	SAMEA3136740	SAMEA3136739	SAMEA3136738	SAMEA3136737	SAMEA3136736	SAMEA3136735	SAMEA3136734	SAMEA3136733	SAMEA3136732	SAMEA3136731	SAMEA3136730	SAMEA3136729	SAMEA3136728	SAMEA3136727	SAMEA3136726	SAMEA3136725	SAMEA3136724	SAMEA3136723	SAMEA3136722	SAMEA3136721	SAMEA3136720	SAMEA3136719	SAMEA3136718	SAMEA3136717	SAMEA3136716	SAMEA3136715	SAMEA3136714	SAMEA3136713	SAMEA3136712	SAMEA3136711	SAMEA3136710	SAMEA3136709	SAMEA3136708	SAMEA3136707	SAMEA3136706	SAMEA3136705	SAMEA3136704	SAMEA3136703	SAMEA3136702	SAMEA3136701	SAMEA3136700	SAMEA3136699	SAMEA3136698	SAMEA3136697	SAMEA3136696	SAMEA3136695	SAMEA3136694	SAMEA3136693	SAMEA3136692	SAMEA3136691	SAMEA3136690	SAMEA3136689	SAMEA3136688	SAMEA3136687	SAMEA3136686	SAMEA3136685	SAMEA3136684	SAMEA3136683	SAMEA3136682	SAMEA3136681	SAMEA3136680	SAMEA3136679	SAMEA3136678	SAMEA3136677	SAMEA3136676	SAMEA3136675	SAMEA3136674	SAMEA3136673	SAMEA3136672	SAMEA3136671	SAMEA3136670	SAMEA3136669	SAMEA3136668	SAMEA3136667	SAMEA3136666	SAMEA3136665	SAMEA3136664	SAMEA3136663	SAMEA3136662	SAMEA3136661	SAMEA3136660	SAMEA3136659	SAMEA3136658	SAMEA3136657	SAMEA3136656	SAMEA3136655	SAMEA3136654	SAMEA3136653	SAMEA3136652	SAMEA3136651	SAMEA3136650	SAMEA3136649	SAMEA3136648	SAMEA3136646	SAMEA3136645	SAMEA3136644	SAMEA3136643	SAMEA3136642	SAMEA3136641	SAMEA3136640	SAMEA3136639	SAMEA3136638	SAMEA3136637	SAMEA3136636	SAMEA3136635	SAMEA3136634	SAMEA3136633	SAMEA3136632	SAMEA3136631	SAMEA3136630	SAMEA3136629	SAMEA3136628	SAMEA3136627	SAMEA3136626	SAMEA3136625	SAMEA3136624	SAMEA3136623	SAMEA2467085	SAMEA2467084	SAMEA2467083	SAMEA2467082	SAMEA2467081	SAMEA2467080	SAMEA2467079	SAMEA2467078	SAMEA2467077	SAMEA2467076	SAMEA2467075	SAMEA2467074	SAMEA2467073	SAMEA2467072	SAMEA2467071	SAMEA2467070	SAMEA2467069	SAMEA2467068	SAMEA2467067	SAMEA2467066	SAMEA2467065	SAMEA2467064	SAMEA2467063	SAMEA2467062	SAMEA2467061	SAMEA2467060	SAMEA2467059	SAMEA2467058	SAMEA2467057	SAMEA2467056	SAMEA2467055	SAMEA2467054	SAMEA2467053	SAMEA2467052	SAMEA2467051	SAMEA2467050	SAMEA2467049	SAMEA2467048	SAMEA2467047	SAMEA2467046	SAMEA2467045	SAMEA2467044	SAMEA2467043	SAMEA2467042	SAMEA2467041	SAMEA2467040	SAMEA2467039	SAMEA2467038	SAMEA2467037	SAMEA2467036	SAMEA2467035	SAMEA2467034	SAMEA2467033	SAMEA2467032	SAMEA2467031	SAMEA2467030	SAMEA2467029	SAMEA2467028	SAMEA2467027	SAMEA2467026	SAMEA2467025	SAMEA2467024	SAMEA2467023	SAMEA2467022	SAMEA2467021	SAMEA2467020	SAMEA2467019	SAMEA2467018	SAMEA2467017	SAMEA2467016	SAMEA2467015	SAMEA2467014	SAMEA2467013	SAMEA2467012	SAMEA2467011	SAMEA2467010	SAMEA2467009	SAMEA2467008	SAMEA2467006	SAMEA2467004	SAMEA2467003	SAMEA2467002	SAMEA2467001	SAMEA2466999	SAMEA2466998	SAMEA2466997	SAMEA2466996	SAMEA2466995	SAMEA2466993	SAMEA2466992	SAMEA2466991	SAMEA2466989	SAMEA2466988	SAMEA2466987	SAMEA2466986	SAMEA2466984	SAMEA2466983	SAMEA2466981	SAMEA2466980	SAMEA2466979	SAMEA2466977	SAMEA2466976	SAMEA2466975	SAMEA2466974	SAMEA2466973	SAMEA2466972	SAMEA2466971	SAMEA2466970	SAMEA2466969	SAMEA2466968	SAMEA2466967	SAMEA2466966	SAMEA2466965	SAMEA2466964	SAMEA2466963	SAMEA2466962	SAMEA2466961	SAMEA2466960	SAMEA2466959	SAMEA2466958	SAMEA2466957	SAMEA2466956	SAMEA2466955	SAMEA2466954	SAMEA2466953	SAMEA2466952	SAMEA2466951	SAMEA2466950	SAMEA2466949	SAMEA2466948	SAMEA2466947	SAMEA2466946	SAMEA2466945	SAMEA2466944	SAMEA2466943	SAMEA2466942	SAMEA2466941	SAMEA2466940	SAMEA2466939	SAMEA2466938	SAMEA2466937	SAMEA2466936	SAMEA2466935	SAMEA2466934	SAMEA2466933	SAMEA2466932	SAMEA2466931	SAMEA2466930	SAMEA2466928	SAMEA2466927	SAMEA2466926	SAMEA2466925	SAMEA2466924	SAMEA2466923	SAMEA2466922	SAMEA2466921	SAMEA2466920	SAMEA2466918	SAMEA2466917	SAMEA2466916	SAMEA2466915	SAMEA2466914	SAMEA2466913	SAMEA2466912	SAMEA2466911	SAMEA2466910	SAMEA2466908	SAMEA2466907	SAMEA2466906	SAMEA2466905	SAMEA2466904	SAMEA2466903	SAMEA2466902	SAMEA2466901	SAMEA2466900	SAMEA2466899	SAMEA2466898	SAMEA2466897	SAMEA2466896	SAMEA2466895	SAMEA2466894	SAMEA2466893	SAMEA2466892	SAMEA2466891	SAMEA2466890	SAMEA2466889	SAMEA2466888	SAMEA2466887
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae	2|976|200643|171549|2005525|375288|46503	1.61588	0	0.79873	0	0	2.43589	1.24563	3.06013	0.38846	0.00298	0.01569	0.21794	0	0.08103	0.29842	0.85581	0	0.85617	0.24348	1.40559	0	0.16388	0.16732	0	0	0.14234	0.60216	0.20253	0.03603	0.72749	0	0	0.35967	0.7568	0.00979	0.13124	0	0.09441	1.72565	3.02795	0.05367	0.02977	0	0	0.1827	0.05696	0	5.97614	0	1.54448	0.26724	0	0.13388	0.59781	0	0.20765	0	0	0	0	0.00233	0.07504	0	0	0	0	0	0	0	0.22228	0	0.68488	0.1847	0.16759	0.2779	0	0	0	0.25938	0.0158	0	0	0.00335	0.01417	0.01777	0	0	0	0	0.02529	0	0	0	0.00218	0.81928	0	0	0	0.17328	0	0.01874	0	0.02215	0	0	0.08569	0.13443	0	0	0	0	0.05564	0.05198	0.52502	0	0.14558	0	0	0	0	0.15429	0	0.09022	0	0.05593	0.10654	0.70787	0.04703	0	0	0.60808	0	0.11842	0	0.16699	0.04342	0	0	0.01514	0	0	0	0	0	0	0.17901	0.00402	0	2.24222	0.00173	0	0	0.01177	0	0	0	0	0.62859	0	0	1.13128	0	0.37591	0	3.14779	4.146	0	1.68222	0.25778	0	0	1.94521	6.21861	0.46759	0	0.13301	1.2355	0.47246	0	0.30278	2.11577	0	0.99586	0	0.32816	1.67974	1.68562	0.50533	4.07389	3.57958	0	0	1.68807	0	2.00772	1.93164	0.87163	7.48074	0.30607	0.16537	0	0.66464	0	0	1.32018	0.31961	0	0	0	0.12517	0	0.07662	0.78185	0	0.65063	0.77473	0	0	0.66914	0.54876	0.10829	0	0.10994	0.36366	0.46751	0.08159	0.14482	0.50947	0.39443	0	1.97342	0	0.28718	0.21934	0	0.44396	0	3.68904	0	1.73657	1.2598	0.29704	0.87747	4.00379	3.53745	2.57799	0.3076	1.58934	0.18127	0.94921	0.13755	1.41918	0	0.37495	0.87049	1.66811	1.21574	1.16911	0.15145	0	0.15962	0.07394	0.06602	0.0182	0	0	0	0.66169	0.1181	3.04757	0.3658	2.84972	2.87031	0.30028	2.72924	1.00651	0.4178	0.67756	2.05709	0	3.47852	0.30204	0.89183	0	2.15485	1.43623	0	1.31937	0.33942	0.20597	0.06368	0	0.90812	1.3934	1.4206	0	0.40336	0.18325	0.60403	0.20014	0.72595	0	0.40987	0	1.63972	0.17283	0.16367	3.93173	0.08666	0.07759	0.36934	0	0	0.02454	0.59704	0.09159	2.02872	0	0.39843	1.05941	0	0	0	0	0	1.09089	0	0	2.50628	0.01613	0.62483	0	0.60746	0.69322	0	0	0.32273	0.84675	0.59643	2.94301	0.17512	0.61388	0.2048
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_sp_CAG_409	2|976|200643|171549|2005525|375288|1262913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02405	0	0	0	0	0	0	0	0	0	0	0	0	0.11651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0.01221	1.15609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13659	0.11825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96838	0	0	0	0	0	0	0	0	0	0	0	0	0.04127	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0098	0	0	1.95203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0292	0	0	0	0	0	0.01834	0	0	0.33646	0	0	0.00513	0.03456	1.70746	0	0	0	0	0	3.70116	0	0	0	0	3.07554	0	0	0	0	0	0.15673	0	0	0	1.29814	0	0	0	0	0.22359	0	0	0	0	0	0	0	0	0.15233	0	0	0	0	0	0	0.00338	0.00048	0	0	0	0.88314	0	0.00745	0	0	0	0
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.02393	0	0	0	0	0	0	0.02945	0	0	0	0	0	0	0.1995	0	0	0	0	0	0	0	0	0	0	0	0.06272	0	0	0	0	0	0	0	0	0	0	0.09463	0	0	0	0.02768	0	0	0	0	0	0	0	0	0	0	0.00554	0	0	0	0	0	0	0.0056	0.00301	0.25024	0	0	0.00284	0	0	0	0	0.92181	0	0	0	0.00377	0	0	0	0.01153	0.02084	0	0	0.01045	0	0	0	0	0	0	0	0	0.06189	0.0061	0	0	0	0	0	0	0.01159	0	0	0	0	0	0	0	0	0	0	0.06021	0	0.03289	0	0	0	0	0	0	0	0	0	0	0.47882	0	0	0.01639	0	0.43585	0.00897	0	0	0	0.00144	0.05984	0	0	0	0.05775	0	0	0	0	0	0	0	0	0	0.11585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10228	0.06769	0	0	0	0	0	1.71138	0	0	0	0.09601	0.35111	0.04614	0	0.03357	0	0	0.17372	0	0	0	0.03588	0	0	0.05704	0.98387	0	0	0	0	0	0.35036	0.15432	0.06222	0	0	0	0	0.17974	0	0	0.0306	0	0.06833	0	0	0	0	0	0	0.09949	0	0	0	0	0	0.80962	0.01036	0	0.10939	0	0.06084	0.00556	0	0	0	0	0.05568	0	0	0	0	0.01161	0	0	0	0	0	0.00735	0	0	0	0	0	0	0	0.4411	0.06991	0	0.05565	0	0.13327	0	0.11093	0	0	0	0.04443	0.00055	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20155	0	0.00121	0	0.12023	0.31396	0	0	0	0.93681	0	0	0.87432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01989	0	0.00307	0.50957	0	0	0	0.00387	0	0	0	0	0	0.87023	0.12952	0	0	0.0088	0.00113	0	0.31364	0	0	0	0	0.00384	0	0	0	0	0	0	0	0	0	0	0.58674	0	0	0.02767
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified	2|1798710|	0.02393	0	0	0	0	0	0	0.02945	0	0	0	0	0	0	0.1995	0	0	0	0	0	0	0	0	0	0	0	0.06272	0	0	0	0	0	0	0	0	0	0	0.09463	0	0	0	0.02768	0	0	0	0	0	0	0	0	0	0	0.00554	0	0	0	0	0	0	0.0056	0.00301	0.25024	0	0	0.00284	0	0	0	0	0.92181	0	0	0	0.00377	0	0	0	0.01153	0.02084	0	0	0.01045	0	0	0	0	0	0	0	0	0.06189	0.0061	0	0	0	0	0	0	0.01159	0	0	0	0	0	0	0	0	0	0	0.06021	0	0.03289	0	0	0	0	0	0	0	0	0	0	0.47882	0	0	0.01639	0	0.43585	0.00897	0	0	0	0.00144	0.05984	0	0	0	0.05775	0	0	0	0	0	0	0	0	0	0.11585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10228	0.06769	0	0	0	0	0	1.71138	0	0	0	0.09601	0.35111	0.04614	0	0.03357	0	0	0.17372	0	0	0	0.03588	0	0	0.05704	0.98387	0	0	0	0	0	0.35036	0.15432	0.06222	0	0	0	0	0.17974	0	0	0.0306	0	0.06833	0	0	0	0	0	0	0.09949	0	0	0	0	0	0.80962	0.01036	0	0.10939	0	0.06084	0.00556	0	0	0	0	0.05568	0	0	0	0	0.01161	0	0	0	0	0	0.00735	0	0	0	0	0	0	0	0.4411	0.06991	0	0.05565	0	0.13327	0	0.11093	0	0	0	0.04443	0.00055	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20155	0	0.00121	0	0.12023	0.31396	0	0	0	0.93681	0	0	0.87432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01989	0	0.00307	0.50957	0	0	0	0.00387	0	0	0	0	0	0.87023	0.12952	0	0	0.0088	0.00113	0	0.31364	0	0	0	0	0.00384	0	0	0	0	0	0	0	0	0	0	0.58674	0	0	0.02767
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Gastranaerophilales	2|1798710||1906119	0.02393	0	0	0	0	0	0	0.02945	0	0	0	0	0	0	0.1995	0	0	0	0	0	0	0	0	0	0	0	0.06272	0	0	0	0	0	0	0	0	0	0	0.09463	0	0	0	0.02768	0	0	0	0	0	0	0	0	0	0	0.00554	0	0	0	0	0	0	0.0056	0	0.25024	0	0	0.00284	0	0	0	0	0.92181	0	0	0	0.00377	0	0	0	0.01153	0.02084	0	0	0.01045	0	0	0	0	0	0	0	0	0.06189	0.0061	0	0	0	0	0	0	0.01159	0	0	0	0	0	0	0	0	0	0	0.06021	0	0.03289	0	0	0	0	0	0	0	0	0	0	0.47882	0	0	0.01639	0	0.43585	0.00897	0	0	0	0.00144	0.05984	0	0	0	0.05775	0	0	0	0	0	0	0	0	0	0.11585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10228	0.06769	0	0	0	0	0	1.71138	0	0	0	0.09601	0.35111	0.04614	0	0.03357	0	0	0.17372	0	0	0	0.03588	0	0	0.05704	0.98387	0	0	0	0	0	0.35036	0.15432	0.06222	0	0	0	0	0.01164	0	0	0.0306	0	0.06833	0	0	0	0	0	0	0.09949	0	0	0	0	0	0.80962	0.01036	0	0.10939	0	0.06084	0.00556	0	0	0	0	0.05568	0	0	0	0	0.01161	0	0	0	0	0	0.00735	0	0	0	0	0	0	0	0.4411	0.06991	0	0	0	0.13327	0	0	0	0	0	0.04443	0.00055	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20155	0	0.00121	0	0.12023	0.31396	0	0	0	0.93681	0	0	0.79191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01989	0	0.00307	0.5075	0	0	0	0.00387	0	0	0	0	0	0.87023	0.12952	0	0	0.0088	0.00113	0	0.14057	0	0	0	0	0.00384	0	0	0	0	0	0	0	0	0	0	0.58674	0	0	0.02767
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Gastranaerophilales|f__Candidatus_Gastranaerophilales_unclassified	2|1798710||1906119|	0.02393	0	0	0	0	0	0	0.02945	0	0	0	0	0	0	0.1995	0	0	0	0	0	0	0	0	0	0	0	0.06272	0	0	0	0	0	0	0	0	0	0	0.09463	0	0	0	0.02768	0	0	0	0	0	0	0	0	0	0	0.00554	0	0	0	0	0	0	0.0056	0	0.25024	0	0	0.00284	0	0	0	0	0.92181	0	0	0	0.00377	0	0	0	0.01153	0.02084	0	0	0.01045	0	0	0	0	0	0	0	0	0.06189	0.0061	0	0	0	0	0	0	0.01159	0	0	0	0	0	0	0	0	0	0	0.06021	0	0.03289	0	0	0	0	0	0	0	0	0	0	0.47882	0	0	0.01639	0	0.43585	0.00897	0	0	0	0.00144	0.05984	0	0	0	0.05775	0	0	0	0	0	0	0	0	0	0.11585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10228	0.06769	0	0	0	0	0	1.71138	0	0	0	0.09601	0.35111	0.04614	0	0.03357	0	0	0.17372	0	0	0	0.03588	0	0	0.05704	0.98387	0	0	0	0	0	0.35036	0.15432	0.06222	0	0	0	0	0.01164	0	0	0.0306	0	0.06833	0	0	0	0	0	0	0.09949	0	0	0	0	0	0.80962	0.01036	0	0.10939	0	0.06084	0.00556	0	0	0	0	0.05568	0	0	0	0	0.01161	0	0	0	0	0	0.00735	0	0	0	0	0	0	0	0.4411	0.06991	0	0	0	0.13327	0	0	0	0	0	0.04443	0.00055	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20155	0	0.00121	0	0.12023	0.31396	0	0	0	0.93681	0	0	0.79191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01989	0	0.00307	0.5075	0	0	0	0.00387	0	0	0	0	0	0.87023	0.12952	0	0	0.0088	0.00113	0	0.14057	0	0	0	0	0.00384	0	0	0	0	0	0	0	0	0	0	0.58674	0	0	0.02767
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Gastranaerophilales|f__Candidatus_Gastranaerophilales_unclassified|g__Candidatus_Gastranaerophilales_unclassified	2|1798710||1906119||	0.02393	0	0	0	0	0	0	0.02945	0	0	0	0	0	0	0.1995	0	0	0	0	0	0	0	0	0	0	0	0.06272	0	0	0	0	0	0	0	0	0	0	0.09463	0	0	0	0.02768	0	0	0	0	0	0	0	0	0	0	0.00554	0	0	0	0	0	0	0.0056	0	0.25024	0	0	0.00284	0	0	0	0	0.92181	0	0	0	0.00377	0	0	0	0.01153	0.02084	0	0	0.01045	0	0	0	0	0	0	0	0	0.06189	0.0061	0	0	0	0	0	0	0.01159	0	0	0	0	0	0	0	0	0	0	0.06021	0	0.03289	0	0	0	0	0	0	0	0	0	0	0.47882	0	0	0.01639	0	0.43585	0.00897	0	0	0	0.00144	0.05984	0	0	0	0.05775	0	0	0	0	0	0	0	0	0	0.11585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10228	0.06769	0	0	0	0	0	1.71138	0	0	0	0.09601	0.35111	0.04614	0	0.03357	0	0	0.17372	0	0	0	0.03588	0	0	0.05704	0.98387	0	0	0	0	0	0.35036	0.15432	0.06222	0	0	0	0	0.01164	0	0	0.0306	0	0.06833	0	0	0	0	0	0	0.09949	0	0	0	0	0	0.80962	0.01036	0	0.10939	0	0.06084	0.00556	0	0	0	0	0.05568	0	0	0	0	0.01161	0	0	0	0	0	0.00735	0	0	0	0	0	0	0	0.4411	0.06991	0	0	0	0.13327	0	0	0	0	0	0.04443	0.00055	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20155	0	0.00121	0	0.12023	0.31396	0	0	0	0.93681	0	0	0.79191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01989	0	0.00307	0.5075	0	0	0	0.00387	0	0	0	0	0	0.87023	0.12952	0	0	0.0088	0.00113	0	0.14057	0	0	0	0	0.00384	0	0	0	0	0	0	0	0	0	0	0.58674	0	0	0.02767
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Gastranaerophilales|f__Candidatus_Gastranaerophilales_unclassified|g__Candidatus_Gastranaerophilales_unclassified|s__Candidatus_Gastranaerophilales_bacterium	2|1798710||1906119|||2137880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05568	0	0	0	0	0	0	0	0	0	0	0.00735	0	0	0	0	0	0	0	0.03106	0.01687	0	0	0	0	0	0	0	0	0	0	0.00055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Gastranaerophilales|f__Candidatus_Gastranaerophilales_unclassified|g__Candidatus_Gastranaerophilales_unclassified|s__Candidatus_Gastranaerophilales_bacterium_HUM_10	2|1798710||1906119|||1916229	0	0	0	0	0	0	0	0.01474	0	0	0	0	0	0	0.01572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01994	0	0	0	0.00586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00051	0	0.02351	0	0	0	0	0	0	0	0.31803	0	0	0	0.00377	0	0	0	0.0056	0.00254	0	0	0.00079	0	0	0	0	0	0	0	0	0.00359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00646	0.00644	0	0	0	0	0	0.1932	0	0	0	0	0	0.01926	0	0.00047	0	0	0.02922	0	0	0	0	0	0	0.00152	0.09628	0	0	0	0	0	0.02213	0.02202	0.0048	0	0	0	0	0	0	0	0.0204	0	0.02685	0	0	0	0	0	0	0.00967	0	0	0	0	0	0.29868	0	0	0.01106	0	0.00632	0	0	0	0	0	0	0	0	0	0	0.00171	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04099	0.00515	0	0	0	0.01398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07578	0	0	0	0.04075	0.04333	0	0	0	0.33662	0	0	0.01093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10601	0	0	0	0	0	0	0	0	0	0.31383	0.01257	0	0	0	0	0	0.01551	0	0	0	0	0.00129	0	0	0	0	0	0	0	0	0	0	0.26266	0	0	0.00266
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Gastranaerophilales|f__Candidatus_Gastranaerophilales_unclassified|g__Candidatus_Gastranaerophilales_unclassified|s__Candidatus_Gastranaerophilales_bacterium_HUM_11	2|1798710||1906119|||1916216	0.02393	0	0	0	0	0	0	0.0147	0	0	0	0	0	0	0.18378	0	0	0	0	0	0	0	0	0	0	0	0.00208	0	0	0	0	0	0	0	0	0	0	0.07468	0	0	0	0.02182	0	0	0	0	0	0	0	0	0	0	0.00554	0	0	0	0	0	0	0.00509	0	0.22673	0	0	0.00284	0	0	0	0	0.60379	0	0	0	0	0	0	0	0.00593	0.01829	0	0	0.00966	0	0	0	0	0	0	0	0	0.04048	0.0061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00426	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01639	0	0	0.00897	0	0	0	0.00144	0.03127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09582	0.06125	0	0	0	0	0	1.03973	0	0	0	0.00307	0	0.02056	0	0.0331	0	0	0.1445	0	0	0	0.03588	0	0	0.05552	0.88759	0	0	0	0	0	0.022	0.1323	0.05742	0	0	0	0	0	0	0	0.0102	0	0.04147	0	0	0	0	0	0	0.08982	0	0	0	0	0	0.51094	0.01036	0	0.09833	0	0.05452	0.00556	0	0	0	0	0	0	0	0	0	0.0099	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28804	0.04234	0	0	0	0.11929	0	0	0	0	0	0.04443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12577	0	0.00121	0	0.07947	0.27064	0	0	0	0.60019	0	0	0.0554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00307	0.40149	0	0	0	0	0	0	0	0	0	0.5564	0.08769	0	0	0.0088	0.00113	0	0.12507	0	0	0	0	0.00256	0	0	0	0	0	0	0	0	0	0	0.32408	0	0	0.02501
